state_fips,state_abbr,zcta,house_district
36,NY,12062,19
36,NY,12063,19
36,NY,12063,20
36,NY,12064,19
36,NY,12065,20
36,NY,12066,19
36,NY,12066,20
36,NY,12067,20
36,NY,12068,19
36,NY,12068,20
36,NY,12068,21
36,NY,12069,20
36,NY,12070,20
36,NY,12070,21
36,NY,12071,19
36,NY,12072,19
36,NY,12072,20
36,NY,12074,20
36,NY,12074,21
36,NY,12075,19
36,NY,12076,19
36,NY,12077,20
36,NY,12078,21
36,NY,12083,19
36,NY,12083,20
36,NY,12084,20
36,NY,12085,20
36,NY,12086,20
36,NY,12086,21
36,NY,12087,19
36,NY,12087,20
36,NY,12089,19
36,NY,12090,19
36,NY,12092,19
36,NY,12093,19
36,NY,12094,19
36,NY,12094,21
36,NY,12095,20
36,NY,12095,21
36,NY,12106,19
36,NY,12108,21
36,NY,12110,20
36,NY,12115,19
36,NY,12116,19
36,NY,12117,21
36,NY,12118,19
36,NY,12118,20
36,NY,12118,21
36,NY,12120,19
36,NY,12120,20
36,NY,12121,19
36,NY,12122,19
36,NY,12122,20
36,NY,12123,19
36,NY,12123,20
36,NY,12124,19
36,NY,12125,19
36,NY,12130,19
36,NY,12131,19
36,NY,12132,19
36,NY,12134,21
36,NY,12136,19
36,NY,12137,20
36,NY,12138,19
36,NY,12139,21
36,NY,12140,19
36,NY,12143,19
36,NY,12143,20
36,NY,12144,20
36,NY,12147,20
36,NY,12148,20
36,NY,12149,19
36,NY,12150,20
36,NY,12151,20
36,NY,12153,19
36,NY,12154,19
36,NY,12154,21
36,NY,12155,19
36,NY,12156,19
36,NY,12156,20
36,NY,12157,19
36,NY,12157,20
36,NY,12158,20
36,NY,12159,20
36,NY,12160,19
36,NY,12161,20
36,NY,12164,21
36,NY,12165,19
36,NY,12166,19
36,NY,12166,20
36,NY,12167,19
36,NY,12168,19
36,NY,12169,19
36,NY,12170,20
36,NY,12170,21
36,NY,12172,19
36,NY,12173,19
36,NY,12174,19
36,NY,12175,19
36,NY,12176,19
36,NY,12177,20
36,NY,12180,19
36,NY,12180,20
36,NY,12182,19
36,NY,12182,20
36,NY,12183,20
36,NY,12184,19
36,NY,12185,19
36,NY,12185,21
36,NY,12186,20
36,NY,12187,19
36,NY,12188,20
36,NY,12189,20
36,NY,12190,21
36,NY,12192,19
36,NY,12193,20
36,NY,12194,19
36,NY,12195,19
36,NY,12196,19
36,NY,12196,20
36,NY,12197,19
36,NY,12198,19
36,NY,12198,20
36,NY,12202,20
36,NY,12203,20
36,NY,12204,20
36,NY,12205,20
36,NY,12206,20
36,NY,12207,20
36,NY,12208,20
36,NY,12209,20
36,NY,12210,20
36,NY,12211,20
36,NY,12222,20
36,NY,12302,20
36,NY,12303,20
36,NY,12304,20
36,NY,12305,20
36,NY,12306,20
36,NY,12307,20
36,NY,12308,20
36,NY,12309,20
36,NY,12401,19
36,NY,12404,19
36,NY,12405,19
36,NY,12406,19
36,NY,12407,19
36,NY,12409,19
36,NY,12410,19
36,NY,12411,19
36,NY,12412,19
36,NY,12413,19
36,NY,12414,19
36,NY,12416,19
36,NY,12417,19
36,NY,12418,19
36,NY,12419,19
36,NY,12420,19
36,NY,12421,19
36,NY,12422,19
36,NY,12423,19
36,NY,12424,19
36,NY,12427,19
36,NY,12428,19
36,NY,12429,19
36,NY,12430,19
36,NY,12431,19
36,NY,12432,19
36,NY,12433,19
36,NY,12434,19
36,NY,12435,19
36,NY,12436,19
36,NY,12438,19
36,NY,12439,19
36,NY,12440,19
36,NY,12441,19
36,NY,12442,19
36,NY,12443,19
36,NY,12444,19
36,NY,12446,19
36,NY,12448,19
36,NY,12449,19
36,NY,12450,19
36,NY,12451,19
36,NY,12452,19
36,NY,12453,19
36,NY,12454,19
36,NY,12455,19
36,NY,12456,19
36,NY,12457,19
36,NY,12458,19
36,NY,12459,19
36,NY,12460,19
36,NY,12461,19
36,NY,12463,19
36,NY,12464,19
36,NY,12465,19
36,NY,12466,19
36,NY,12468,19
36,NY,12469,19
36,NY,12469,20
36,NY,12470,19
36,NY,12471,19
36,NY,12472,19
36,NY,12473,19
36,NY,12474,19
36,NY,12475,19
36,NY,12477,19
36,NY,12480,19
36,NY,12481,19
36,NY,12482,19
36,NY,12483,19
36,NY,12484,19
36,NY,12485,19
36,NY,12486,19
36,NY,12487,19
36,NY,12489,19
36,NY,12490,19
36,NY,12491,19
36,NY,12492,19
36,NY,12493,19
36,NY,12494,19
36,NY,12495,19
36,NY,12496,19
36,NY,12498,19
36,NY,12501,19
36,NY,12502,19
36,NY,12503,19
36,NY,12504,19
36,NY,12507,19
36,NY,12508,18
36,NY,12512,18
36,NY,12513,19
36,NY,12514,19
36,NY,12515,19
36,NY,12516,19
36,NY,12517,19
36,NY,12518,18
36,NY,12520,18
36,NY,12521,19
36,NY,12522,19
36,NY,12523,19
36,NY,12524,18
36,NY,12525,19
36,NY,12526,19
36,NY,12527,18
36,NY,12528,19
36,NY,12529,19
36,NY,12530,19
36,NY,12531,18
36,NY,12531,19
36,NY,12533,18
36,NY,12533,19
36,NY,12534,19
36,NY,12538,18
36,NY,12538,19
36,NY,12540,18
36,NY,12540,19
36,NY,12542,18
36,NY,12542,19
36,NY,12543,18
36,NY,12545,19
36,NY,12546,19
36,NY,12547,19
36,NY,12548,19
36,NY,12549,18
36,NY,12550,18
36,NY,12553,18
36,NY,12561,19
36,NY,12563,18
36,NY,12564,19
36,NY,12565,19
36,NY,12566,18
36,NY,12566,19
36,NY,12567,19
36,NY,12569,19
36,NY,12570,19
36,NY,12571,19
36,NY,12572,19
36,NY,12574,19
36,NY,12575,18
36,NY,12577,18
36,NY,12578,19
36,NY,12580,19
36,NY,12581,19
36,NY,12582,18
36,NY,12582,19
36,NY,12583,19
36,NY,12585,19
36,NY,12586,18
36,NY,12586,19
36,NY,12589,18
36,NY,12589,19
36,NY,12590,18
36,NY,12590,19
36,NY,12592,19
36,NY,12594,19
36,NY,12601,18
36,NY,12601,19
36,NY,12603,18
36,NY,12603,19
36,NY,12604,18
36,NY,12701,19
36,NY,12719,19
36,NY,12720,19
36,NY,12721,18
36,NY,12721,19
36,NY,12722,19
36,NY,12723,19
36,NY,12724,19
36,NY,12725,19
36,NY,12726,19
36,NY,12729,18
36,NY,12729,19
36,NY,12732,19
36,NY,12733,19
36,NY,12734,19
36,NY,12736,19
36,NY,12737,19
36,NY,12738,19
36,NY,12740,19
36,NY,12741,19
36,NY,12742,19
36,NY,12743,19
36,NY,12745,19
36,NY,12746,18
36,NY,12747,19
36,NY,12748,19
36,NY,12749,19
36,NY,12750,19
36,NY,12751,19
36,NY,12752,19
36,NY,12754,19
36,NY,12758,19
36,NY,12759,19
36,NY,12760,19
36,NY,12762,19
36,NY,12763,19
36,NY,12764,19
36,NY,12765,19
36,NY,12766,19
36,NY,12767,19
36,NY,12768,19
36,NY,12769,19
36,NY,12770,19
36,NY,12771,18
36,NY,12775,19
36,NY,12776,19
36,NY,12777,19
36,NY,12778,19
36,NY,12779,19
36,NY,12780,18
36,NY,12780,19
36,NY,12781,19
36,NY,12783,19
36,NY,12784,19
36,NY,12785,18
36,NY,12785,19
36,NY,12786,19
36,NY,12787,19
36,NY,12788,19
36,NY,12789,19
36,NY,12790,19
36,NY,12791,19
36,NY,12792,19
36,NY,12801,21
36,NY,12803,21
36,NY,12804,21
36,NY,12808,21
36,NY,12809,21
36,NY,12810,21
36,NY,12811,21
36,NY,12812,21
36,NY,12814,21
36,NY,12815,21
36,NY,12816,21
36,NY,12817,21
36,NY,12819,21
36,NY,12821,21
36,NY,12822,21
36,NY,12823,21
36,NY,12824,21
36,NY,12827,21
36,NY,12828,21
36,NY,12831,21
36,NY,12832,21
36,NY,12833,20
36,NY,12833,21
36,NY,12834,21
36,NY,12835,21
36,NY,12836,21
36,NY,12837,21
36,NY,12838,21
36,NY,12839,21
36,NY,12841,21
36,NY,12842,21
36,NY,12843,21
36,NY,12844,21
36,NY,12845,21
36,NY,12846,21
36,NY,12847,21
36,NY,12849,21
36,NY,12850,21
36,NY,12851,21
36,NY,12852,21
36,NY,12853,21
36,NY,12855,21
36,NY,12856,21
36,NY,12857,21
36,NY,12858,21
36,NY,12859,21
36,NY,12860,21
36,NY,12861,21
36,NY,12862,21
36,NY,12863,21
36,NY,12864,21
36,NY,12865,21
36,NY,12866,20
36,NY,12866,21
36,NY,12870,21
36,NY,12871,21
36,NY,12872,21
36,NY,12873,21
36,NY,12874,21
36,NY,12878,21
36,NY,12883,21
36,NY,12884,21
36,NY,12885,21
36,NY,12886,21
36,NY,12887,21
36,NY,12901,21
36,NY,12903,21
36,NY,12910,21
36,NY,12911,21
36,NY,12912,21
36,NY,12913,21
36,NY,12914,21
36,NY,12916,21
36,NY,12917,21
36,NY,12918,21
36,NY,12919,21
36,NY,12920,21
36,NY,12921,21
36,NY,12922,21
36,NY,12923,21
36,NY,12924,21
36,NY,12926,21
36,NY,12927,21
36,NY,12928,21
36,NY,12929,21
36,NY,12930,21
36,NY,12932,21
36,NY,12933,21
36,NY,12934,21
36,NY,12935,21
36,NY,12936,21
36,NY,12937,21
36,NY,12939,21
36,NY,12941,21
36,NY,12942,21
36,NY,12943,21
36,NY,12944,21
36,NY,12945,21
36,NY,12946,21
36,NY,12950,21
36,NY,12952,21
36,NY,12953,21
36,NY,12955,21
36,NY,12956,21
36,NY,12957,21
36,NY,12958,21
36,NY,12959,21
36,NY,12960,21
36,NY,12961,21
36,NY,12962,21
36,NY,12964,21
36,NY,12965,21
36,NY,12966,21
36,NY,12967,21
36,NY,12969,21
36,NY,12970,21
36,NY,12972,21
36,NY,12973,21
36,NY,12974,21
36,NY,12975,21
36,NY,12976,21
36,NY,12977,21
36,NY,12978,21
36,NY,12979,21
36,NY,12980,21
36,NY,12981,21
36,NY,12983,21
36,NY,12985,21
36,NY,12986,21
36,NY,12987,21
36,NY,12989,21
36,NY,12992,21
36,NY,12993,21
36,NY,12996,21
36,NY,12997,21
36,NY,12998,21
36,NY,13020,24
36,NY,13021,24
36,NY,13024,24
36,NY,13026,24
36,NY,13027,24
36,NY,13028,22
36,NY,13029,24
36,NY,13030,22
36,NY,13030,24
36,NY,13031,24
36,NY,13032,22
36,NY,13033,24
36,NY,13034,24
36,NY,13035,22
36,NY,13035,24
36,NY,13036,22
36,NY,13036,24
36,NY,13037,22
36,NY,13037,24
36,NY,13039,24
36,NY,13040,22
36,NY,13041,24
36,NY,13042,22
36,NY,13044,22
36,NY,13045,22
36,NY,13045,23
36,NY,13045,24
36,NY,13051,24
36,NY,13052,22
36,NY,13052,24
36,NY,13053,22
36,NY,13053,23
36,NY,13054,22
36,NY,13057,24
36,NY,13060,24
36,NY,13061,22
36,NY,13062,23
36,NY,13063,24
36,NY,13064,24
36,NY,13066,24
36,NY,13068,23
36,NY,13069,24
36,NY,13071,24
36,NY,13072,22
36,NY,13073,23
36,NY,13073,24
36,NY,13074,24
36,NY,13076,22
36,NY,13077,22
36,NY,13077,24
36,NY,13078,24
36,NY,13080,24
36,NY,13081,24
36,NY,13082,22
36,NY,13082,24
36,NY,13083,21
36,NY,13083,22
36,NY,13084,24
36,NY,13087,22
36,NY,13088,24
36,NY,13090,24
36,NY,13092,23
36,NY,13092,24
36,NY,13101,22
36,NY,13102,23
36,NY,13103,22
36,NY,13104,22
36,NY,13104,24
36,NY,13108,24
36,NY,13110,24
36,NY,13111,24
36,NY,13112,24
36,NY,13113,24
36,NY,13114,22
36,NY,13114,24
36,NY,13115,24
36,NY,13116,24
36,NY,13117,24
36,NY,13118,24
36,NY,13120,24
36,NY,13122,22
36,NY,13122,24
36,NY,13123,22
36,NY,13124,22
36,NY,13126,22
36,NY,13126,24
36,NY,13131,22
36,NY,13131,24
36,NY,13132,22
36,NY,13132,24
36,NY,13134,22
36,NY,13135,24
36,NY,13136,22
36,NY,13138,24
36,NY,13140,24
36,NY,13141,22
36,NY,13141,24
36,NY,13142,22
36,NY,13143,24
36,NY,13144,22
36,NY,13145,22
36,NY,13146,23
36,NY,13146,24
36,NY,13147,24
36,NY,13148,23
36,NY,13152,24
36,NY,13153,24
36,NY,13155,22
36,NY,13156,24
36,NY,13157,22
36,NY,13158,22
36,NY,13158,24
36,NY,13159,22
36,NY,13159,24
36,NY,13160,24
36,NY,13162,22
36,NY,13163,22
36,NY,13164,24
36,NY,13165,23
36,NY,13166,24
36,NY,13167,22
36,NY,13202,24
36,NY,13203,24
36,NY,13204,24
36,NY,13205,24
36,NY,13206,24
36,NY,13207,24
36,NY,13208,24
36,NY,13209,24
36,NY,13210,24
36,NY,13211,24
36,NY,13212,24
36,NY,13214,24
36,NY,13215,24
36,NY,13219,24
36,NY,13224,24
36,NY,13290,24
36,NY,13301,22
36,NY,13302,22
36,NY,13303,22
36,NY,13304,21
36,NY,13304,22
36,NY,13305,21
36,NY,13308,22
36,NY,13309,21
36,NY,13309,22
36,NY,13310,22
36,NY,13312,21
36,NY,13313,22
36,NY,13314,22
36,NY,13315,19
36,NY,13316,21
36,NY,13316,22
36,NY,13317,19
36,NY,13318,22
36,NY,13319,22
36,NY,13320,19
36,NY,13321,22
36,NY,13322,22
36,NY,13323,22
36,NY,13324,21
36,NY,13324,22
36,NY,13325,21
36,NY,13326,19
36,NY,13327,21
36,NY,13328,22
36,NY,13329,21
36,NY,13331,21
36,NY,13332,22
36,NY,13333,19
36,NY,13334,22
36,NY,13335,19
36,NY,13337,19
36,NY,13338,21
36,NY,13338,22
36,NY,13339,19
36,NY,13339,21
36,NY,13339,22
36,NY,13340,22
36,NY,13341,22
36,NY,13342,19
36,NY,13343,21
36,NY,13345,21
36,NY,13346,22
36,NY,13348,19
36,NY,13350,22
36,NY,13352,22
36,NY,13353,21
36,NY,13354,22
36,NY,13355,22
36,NY,13357,19
36,NY,13357,22
36,NY,13360,21
36,NY,13361,19
36,NY,13361,22
36,NY,13362,22
36,NY,13363,22
36,NY,13364,22
36,NY,13365,21
36,NY,13365,22
36,NY,13367,21
36,NY,13368,21
36,NY,13402,22
36,NY,13403,22
36,NY,13404,21
36,NY,13406,22
36,NY,13407,22
36,NY,13408,22
36,NY,13409,22
36,NY,13410,19
36,NY,13411,19
36,NY,13411,22
36,NY,13413,22
36,NY,13415,19
36,NY,13416,22
36,NY,13417,22
36,NY,13418,22
36,NY,13420,21
36,NY,13421,22
36,NY,13424,22
36,NY,13425,22
36,NY,13428,19
36,NY,13431,21
36,NY,13431,22
36,NY,13433,21
36,NY,13435,22
36,NY,13436,21
36,NY,13437,21
36,NY,13437,22
36,NY,13438,21
36,NY,13438,22
36,NY,13439,19
36,NY,13439,22
36,NY,13440,22
36,NY,13441,22
36,NY,13450,19
36,NY,13452,19
36,NY,13452,21
36,NY,13454,21
36,NY,13456,22
36,NY,13459,19
36,NY,13460,22
36,NY,13461,22
36,NY,13464,22
36,NY,13468,19
36,NY,13469,22
36,NY,13470,21
36,NY,13471,21
36,NY,13471,22
36,NY,13472,21
36,NY,13473,21
36,NY,13475,22
36,NY,13476,22
36,NY,13477,22
36,NY,13478,22
36,NY,13480,22
36,NY,13483,22
36,NY,13484,22
36,NY,13485,19
36,NY,13485,22
36,NY,13486,22
36,NY,13488,19
36,NY,13489,21
36,NY,13489,22
36,NY,13490,22
36,NY,13491,19
36,NY,13491,22
36,NY,13492,22
36,NY,13493,22
36,NY,13494,22
36,NY,13495,22
36,NY,13501,22
36,NY,13502,22
36,NY,13601,21
36,NY,13602,21
36,NY,13603,21
36,NY,13605,21
36,NY,13606,21
36,NY,13607,21
36,NY,13608,21
36,NY,13612,21
36,NY,13613,21
36,NY,13614,21
36,NY,13615,21
36,NY,13616,21
36,NY,13617,21
36,NY,13618,21
36,NY,13619,21
36,NY,13620,21
36,NY,13621,21
36,NY,13622,21
36,NY,13623,21
36,NY,13624,21
36,NY,13625,21
36,NY,13626,21
36,NY,13628,21
36,NY,13630,21
36,NY,13633,21
36,NY,13634,21
36,NY,13635,21
36,NY,13636,21
36,NY,13637,21
36,NY,13638,21
36,NY,13639,21
36,NY,13640,21
36,NY,13641,21
36,NY,13642,21
36,NY,13643,21
36,NY,13646,21
36,NY,13647,21
36,NY,13648,21
36,NY,13650,21
36,NY,13651,21
36,NY,13652,21
36,NY,13654,21
36,NY,13655,21
36,NY,13656,21
36,NY,13658,21
36,NY,13659,21
36,NY,13660,21
36,NY,13661,21
36,NY,13661,22
36,NY,13662,21
36,NY,13664,21
36,NY,13665,21
36,NY,13666,21
36,NY,13667,21
36,NY,13668,21
36,NY,13669,21
36,NY,13670,21
36,NY,13672,21
36,NY,13673,21
36,NY,13674,21
36,NY,13675,21
36,NY,13676,21
36,NY,13677,21
36,NY,13678,21
36,NY,13679,21
36,NY,13680,21
36,NY,13681,21
36,NY,13682,21
36,NY,13684,21
36,NY,13685,21
36,NY,13687,21
36,NY,13690,21
36,NY,13691,21
36,NY,13692,21
36,NY,13693,21
36,NY,13694,21
36,NY,13695,21
36,NY,13696,21
36,NY,13697,21
36,NY,13730,19
36,NY,13730,22
36,NY,13731,19
36,NY,13732,22
36,NY,13733,19
36,NY,13733,22
36,NY,13734,23
36,NY,13736,22
36,NY,13736,23
36,NY,13739,19
36,NY,13740,19
36,NY,13743,23
36,NY,13744,22
36,NY,13746,22
36,NY,13748,22
36,NY,13750,19
36,NY,13751,19
36,NY,13752,19
36,NY,13753,19
36,NY,13754,19
36,NY,13755,19
36,NY,13756,19
36,NY,13757,19
36,NY,13760,22
36,NY,13760,23
36,NY,13774,19
36,NY,13775,19
36,NY,13776,19
36,NY,13777,22
36,NY,13778,22
36,NY,13780,22
36,NY,13782,19
36,NY,13783,19
36,NY,13784,22
36,NY,13786,19
36,NY,13787,22
36,NY,13788,19
36,NY,13790,22
36,NY,13794,22
36,NY,13795,22
36,NY,13796,19
36,NY,13797,22
36,NY,13801,22
36,NY,13802,22
36,NY,13803,22
36,NY,13804,19
36,NY,13806,19
36,NY,13807,19
36,NY,13808,19
36,NY,13809,19
36,NY,13809,22
36,NY,13810,19
36,NY,13811,22
36,NY,13811,23
36,NY,13812,22
36,NY,13812,23
36,NY,13813,19
36,NY,13813,22
36,NY,13815,22
36,NY,13820,19
36,NY,13825,19
36,NY,13826,22
36,NY,13827,22
36,NY,13827,23
36,NY,13830,22
36,NY,13832,22
36,NY,13833,22
36,NY,13834,19
36,NY,13835,22
36,NY,13835,23
36,NY,13838,19
36,NY,13839,19
36,NY,13841,22
36,NY,13842,19
36,NY,13843,19
36,NY,13843,22
36,NY,13844,22
36,NY,13845,23
36,NY,13846,19
36,NY,13847,19
36,NY,13849,19
36,NY,13850,22
36,NY,13856,19
36,NY,13859,19
36,NY,13860,19
36,NY,13861,19
36,NY,13862,22
36,NY,13863,22
36,NY,13864,23
36,NY,13865,19
36,NY,13865,22
36,NY,13901,22
36,NY,13902,22
36,NY,13903,22
36,NY,13904,22
36,NY,13905,22
36,NY,14001,27
36,NY,14004,27
36,NY,14005,27
36,NY,14006,27
36,NY,14008,27
36,NY,14009,23
36,NY,14009,27
36,NY,14011,27
36,NY,14012,27
36,NY,14013,27
36,NY,14020,27
36,NY,14024,23
36,NY,14024,27
36,NY,14025,27
36,NY,14026,27
36,NY,14028,27
36,NY,14030,23
36,NY,14030,27
36,NY,14031,27
36,NY,14032,27
36,NY,14033,27
36,NY,14034,27
36,NY,14035,27
36,NY,14036,27
36,NY,14037,27
36,NY,14039,27
36,NY,14040,27
36,NY,14041,23
36,NY,14042,23
36,NY,14043,26
36,NY,14043,27
36,NY,14047,27
36,NY,14048,23
36,NY,14051,26
36,NY,14051,27
36,NY,14052,27
36,NY,14054,27
36,NY,14055,27
36,NY,14057,27
36,NY,14058,27
36,NY,14059,27
36,NY,14060,23
36,NY,14061,27
36,NY,14062,23
36,NY,14063,23
36,NY,14065,23
36,NY,14066,27
36,NY,14067,27
36,NY,14068,26
36,NY,14069,27
36,NY,14070,23
36,NY,14070,27
36,NY,14072,26
36,NY,14075,27
36,NY,14080,27
36,NY,14081,23
36,NY,14081,27
36,NY,14082,27
36,NY,14085,27
36,NY,14086,27
36,NY,14091,27
36,NY,14092,27
36,NY,14094,27
36,NY,14098,27
36,NY,14101,23
36,NY,14102,27
36,NY,14103,27
36,NY,14105,27
36,NY,14108,27
36,NY,14109,27
36,NY,14111,27
36,NY,14112,27
36,NY,14113,27
36,NY,14120,26
36,NY,14120,27
36,NY,14125,27
36,NY,14126,27
36,NY,14127,27
36,NY,14129,23
36,NY,14130,27
36,NY,14131,27
36,NY,14132,27
36,NY,14134,27
36,NY,14135,23
36,NY,14136,23
36,NY,14138,23
36,NY,14139,27
36,NY,14141,23
36,NY,14141,27
36,NY,14143,27
36,NY,14145,27
36,NY,14150,26
36,NY,14167,27
36,NY,14168,23
36,NY,14169,27
36,NY,14170,27
36,NY,14171,23
36,NY,14172,27
36,NY,14173,23
36,NY,14174,27
36,NY,14201,26
36,NY,14202,26
36,NY,14203,26
36,NY,14204,26
36,NY,14206,26
36,NY,14207,26
36,NY,14208,26
36,NY,14209,26
36,NY,14210,26
36,NY,14211,26
36,NY,14212,26
36,NY,14213,26
36,NY,14214,26
36,NY,14215,26
36,NY,14216,26
36,NY,14217,26
36,NY,14218,26
36,NY,14218,27
36,NY,14219,26
36,NY,14219,27
36,NY,14220,26
36,NY,14221,26
36,NY,14221,27
36,NY,14222,26
36,NY,14223,26
36,NY,14224,26
36,NY,14224,27
36,NY,14225,26
36,NY,14226,26
36,NY,14227,26
36,NY,14228,26
36,NY,14228,27
36,NY,14261,26
36,NY,14301,26
36,NY,14302,26
36,NY,14303,26
36,NY,14304,26
36,NY,14304,27
36,NY,14305,26
36,NY,14305,27
36,NY,14411,27
36,NY,14414,27
36,NY,14415,23
36,NY,14416,25
36,NY,14416,27
36,NY,14418,23
36,NY,14420,25
36,NY,14420,27
36,NY,14422,27
36,NY,14423,27
36,NY,14424,23
36,NY,14424,27
36,NY,14425,27
36,NY,14427,27
36,NY,14428,25
36,NY,14428,27
36,NY,14432,23
36,NY,14433,23
36,NY,14433,24
36,NY,14435,27
36,NY,14437,23
36,NY,14437,27
36,NY,14441,23
36,NY,14445,25
36,NY,14450,24
36,NY,14450,25
36,NY,14454,27
36,NY,14456,23
36,NY,14462,27
36,NY,14464,25
36,NY,14464,27
36,NY,14466,27
36,NY,14467,25
36,NY,14467,27
36,NY,14468,25
36,NY,14468,27
36,NY,14469,27
36,NY,14470,25
36,NY,14470,27
36,NY,14471,27
36,NY,14472,27
36,NY,14475,27
36,NY,14476,27
36,NY,14477,27
36,NY,14478,23
36,NY,14479,27
36,NY,14480,27
36,NY,14481,27
36,NY,14482,27
36,NY,14485,27
36,NY,14486,27
36,NY,14487,27
36,NY,14489,23
36,NY,14489,24
36,NY,14502,24
36,NY,14502,25
36,NY,14504,23
36,NY,14505,24
36,NY,14506,27
36,NY,14507,23
36,NY,14510,27
36,NY,14511,27
36,NY,14512,23
36,NY,14512,27
36,NY,14513,23
36,NY,14513,24
36,NY,14514,25
36,NY,14516,24
36,NY,14517,27
36,NY,14519,24
36,NY,14519,25
36,NY,14521,23
36,NY,14522,23
36,NY,14522,24
36,NY,14522,27
36,NY,14525,27
36,NY,14526,25
36,NY,14527,23
36,NY,14529,23
36,NY,14530,27
36,NY,14532,23
36,NY,14533,27
36,NY,14534,25
36,NY,14534,27
36,NY,14536,23
36,NY,14536,27
36,NY,14537,23
36,NY,14539,27
36,NY,14541,23
36,NY,14542,24
36,NY,14543,25
36,NY,14543,27
36,NY,14544,23
36,NY,14545,27
36,NY,14546,25
36,NY,14546,27
36,NY,14548,23
36,NY,14548,27
36,NY,14549,27
36,NY,14550,27
36,NY,14551,24
36,NY,14555,24
36,NY,14559,25
36,NY,14560,27
36,NY,14561,23
36,NY,14564,25
36,NY,14564,27
36,NY,14568,24
36,NY,14569,27
36,NY,14571,27
36,NY,14572,23
36,NY,14572,27
36,NY,14580,24
36,NY,14580,25
36,NY,14585,27
36,NY,14586,25
36,NY,14588,23
36,NY,14589,24
36,NY,14590,24
36,NY,14591,27
36,NY,14592,27
36,NY,14604,25
36,NY,14605,25
36,NY,14606,25
36,NY,14607,25
36,NY,14608,25
36,NY,14609,25
36,NY,14610,25
36,NY,14611,25
36,NY,14612,25
36,NY,14613,25
36,NY,14614,25
36,NY,14615,25
36,NY,14616,25
36,NY,14617,25
36,NY,14618,25
36,NY,14619,25
36,NY,14620,25
36,NY,14621,25
36,NY,14622,25
36,NY,14623,25
36,NY,14624,25
36,NY,14625,25
36,NY,14626,25
36,NY,14627,25
36,NY,14701,23
36,NY,14706,23
36,NY,14707,23
36,NY,14708,23
36,NY,14709,23
36,NY,14710,23
36,NY,14711,23
36,NY,14712,23
36,NY,14714,23
36,NY,14715,23
36,NY,14716,23
36,NY,14717,23
36,NY,14718,23
36,NY,14719,23
36,NY,14720,23
36,NY,14721,23
36,NY,14722,23
36,NY,14723,23
36,NY,14724,23
36,NY,14726,23
36,NY,14727,23
36,NY,14728,23
36,NY,14729,23
36,NY,14731,23
36,NY,14732,23
36,NY,14733,23
36,NY,14735,23
36,NY,14735,27
36,NY,14736,23
36,NY,14737,23
36,NY,14738,23
36,NY,14739,23
36,NY,14740,23
36,NY,14741,23
36,NY,14742,23
36,NY,14743,23
36,NY,14744,23
36,NY,14747,23
36,NY,14748,23
36,NY,14750,23
36,NY,14752,23
36,NY,14753,23
36,NY,14754,23
36,NY,14755,23
36,NY,14756,23
36,NY,14757,23
36,NY,14760,23
36,NY,14767,23
36,NY,14769,23
36,NY,14770,23
36,NY,14772,23
36,NY,14774,23
36,NY,14775,23
36,NY,14777,23
36,NY,14778,23
36,NY,14779,23
36,NY,14781,23
36,NY,14782,23
36,NY,14783,23
36,NY,14784,23
36,NY,14787,23
36,NY,14788,23
36,NY,14801,23
36,NY,14802,23
36,NY,14803,23
36,NY,14804,23
36,NY,14805,23
36,NY,14806,23
36,NY,14807,23
36,NY,14808,23
36,NY,14809,23
36,NY,14810,23
36,NY,14812,23
36,NY,14813,23
36,NY,14814,23
36,NY,14815,23
36,NY,14816,23
36,NY,14817,23
36,NY,14818,23
36,NY,14819,23
36,NY,14820,23
36,NY,14821,23
36,NY,14822,23
36,NY,14822,27
36,NY,14823,23
36,NY,14824,23
36,NY,14825,23
36,NY,14826,23
36,NY,14827,23
36,NY,14830,23
36,NY,14836,23
36,NY,14836,27
36,NY,14837,23
36,NY,14838,23
36,NY,14839,23
36,NY,14840,23
36,NY,14841,23
36,NY,14842,23
36,NY,14843,23
36,NY,14845,23
36,NY,14846,23
36,NY,14846,27
36,NY,14847,23
36,NY,14850,23
36,NY,14853,23
36,NY,14854,23
36,NY,14855,23
36,NY,14856,23
36,NY,14858,23
36,NY,14859,23
36,NY,14860,23
36,NY,14861,23
36,NY,14864,23
36,NY,14865,23
36,NY,14867,23
36,NY,14869,23
36,NY,14870,23
36,NY,14871,23
36,NY,14872,23
36,NY,14873,23
36,NY,14874,23
36,NY,14877,23
36,NY,14878,23
36,NY,14879,23
36,NY,14880,23
36,NY,14881,23
36,NY,14882,23
36,NY,14883,23
36,NY,14884,23
36,NY,14885,23
36,NY,14886,23
36,NY,14889,23
36,NY,14891,23
36,NY,14892,23
36,NY,14893,23
36,NY,14894,23
36,NY,14895,23
36,NY,14897,23
36,NY,14898,23
36,NY,14901,23
36,NY,14903,23
36,NY,14904,23
36,NY,14905,23
37,NC,27006,13
37,NC,27007,05
37,NC,27009,05
37,NC,27011,05
37,NC,27012,05
37,NC,27012,13
37,NC,27013,13
37,NC,27014,13
37,NC,27016,05
37,NC,27017,05
37,NC,27018,05
37,NC,27019,05
37,NC,27020,05
37,NC,27020,13
37,NC,27021,05
37,NC,27022,05
37,NC,27023,05
37,NC,27024,05
37,NC,27025,05
37,NC,27025,06
37,NC,27027,06
